0    0    0    0    0    0  -24    0   33    0  -11    0    1   |  0.000   0.000   0.000  -1.375  -0.333  -0.091
0    0    0    0    0    0  -24    0   32    0  -11    0    1   |  0.000   0.000   0.000  -1.333  -0.344  -0.091
0    0    0    0    0    0  -36    0   36    0  -11    0    1   |  0.000   0.000   0.000  -1.000  -0.306  -0.091
0    0    0    0    0    0  -27    0   33    0  -11    0    1   |  0.000   0.000   0.000  -1.222  -0.333  -0.091
0    0    0    0    0    0  -39    0   37    0  -11    0    1   |  0.000   0.000   0.000  -0.949  -0.297  -0.091
0    0    0    0    5    0  -19    0   24    0  -11    0    1   |  0.000   0.000  -3.800  -1.263  -0.458  -0.091
0    0    0    0    8    0  -27    0   29    0  -11    0    1   |  0.000   0.000  -3.375  -1.074  -0.379  -0.091
0    0    0    0    5    0  -27    0   32    0  -11    0    1   |  0.000   0.000  -5.400  -1.185  -0.344  -0.091
0    0    0    0    9    0  -31    0   32    0  -11    0    1   |  0.000   0.000  -3.444  -1.032  -0.344  -0.091
0    0    0    0    8    0  -31    0   33    0  -11    0    1   |  0.000   0.000  -3.875  -1.065  -0.333  -0.091
0    0    0    0   12    0  -36    0   33    0  -11    0    1   |  0.000   0.000  -3.000  -0.917  -0.333  -0.091
0    0    0    0   12    0  -39    0   35    0  -11    0    1   |  0.000   0.000  -3.250  -0.897  -0.314  -0.091
0    0    0    0    8    0  -36    0   35    0  -11    0    1   |  0.000   0.000  -4.500  -0.972  -0.314  -0.091
0    0    0    0    9    0  -39    0   36    0  -11    0    1   |  0.000   0.000  -4.333  -0.923  -0.306  -0.091
0    0    0    0   16    0  -44    0   36    0  -11    0    1   |  0.000   0.000  -2.750  -0.818  -0.306  -0.091
0    0    0    0   12    0  -44    0   37    0  -11    0    1   |  0.000   0.000  -3.667  -0.841  -0.297  -0.091
0    0   -3    0   17    0  -34    0   30    0  -11    0    1   |  0.000  -5.667  -2.000  -0.882  -0.367  -0.091
0    0   -4    0   23    0  -43    0   34    0  -11    0    1   |  0.000  -5.750  -1.870  -0.791  -0.324  -0.091
0    0    0    0   17    0  -43    0   36    0  -11    0    1   |  0.000   0.000  -2.529  -0.837  -0.306  -0.091
0    0   -3    0   23    0  -46    0   36    0  -11    0    1   |  0.000  -7.667  -2.000  -0.783  -0.306  -0.091
0    0   -4    0   28    0  -51    0   37    0  -11    0    1   |  0.000  -7.000  -1.821  -0.725  -0.297  -0.091
0    0    0    0   23    0  -51    0   38    0  -11    0    1   |  0.000   0.000  -2.217  -0.745  -0.289  -0.091
0    0    0    0   28    0  -56    0   39    0  -11    0    1   |  0.000   0.000  -2.000  -0.696  -0.282  -0.091
1    0  -11    0   35    0  -50    0   35    0  -11    0    1   |-11.000  -3.182  -1.429  -0.700  -0.314  -0.091
0    0  -11    0   41    0  -58    0   38    0  -11    0    1   |  0.000  -3.727  -1.415  -0.655  -0.289  -0.091
0    0    0    0    0    0   -7    0   24    0  -11    0    1   |  0.000   0.000   0.000  -3.429  -0.458  -0.091
0    0    0    0    0    0  -13    0   24    0  -11    0    1   |  0.000   0.000   0.000  -1.846  -0.458  -0.091
0    0    0    0    0    0  -13    0   29    0  -11    0    1   |  0.000   0.000   0.000  -2.231  -0.379  -0.091
0    0    0    0    0    0  -12    0   29    0  -11    0    1   |  0.000   0.000   0.000  -2.417  -0.379  -0.091
0    0    0    0    0    0  -17    0   29    0  -11    0    1   |  0.000   0.000   0.000  -1.706  -0.379  -0.091
0    0    0    0    0    0  -17    0   32    0  -11    0    1   |  0.000   0.000   0.000  -1.882  -0.344  -0.091
0    0    0    0    0    0  -15    0   32    0  -11    0    1   |  0.000   0.000   0.000  -2.133  -0.344  -0.091
0    0    0    0    0    0  -19    0   32    0  -11    0    1   |  0.000   0.000   0.000  -1.684  -0.344  -0.091
0    0    0    0    0    0  -16    0   33    0  -11    0    1   |  0.000   0.000   0.000  -2.063  -0.333  -0.091
0    0    0    0    0    0  -19    0   33    0  -11    0    1   |  0.000   0.000   0.000  -1.737  -0.333  -0.091
0    0    0    0    0    0  -18    0   29    0  -11    0    1   |  0.000   0.000   0.000  -1.611  -0.379  -0.091
0    0    0    0    0    0  -22    0   29    0  -11    0    1   |  0.000   0.000   0.000  -1.318  -0.379  -0.091
0    0    0    0    0    0  -25    0   33    0  -11    0    1   |  0.000   0.000   0.000  -1.320  -0.333  -0.091
0    0    0    0    0    0  -25    0   32    0  -11    0    1   |  0.000   0.000   0.000  -1.280  -0.344  -0.091
0    0    0    0    0    0  -28    0   33    0  -11    0    1   |  0.000   0.000   0.000  -1.179  -0.333  -0.091
0    0    0    0    0    0  -27    0   32    0  -11    0    1   |  0.000   0.000   0.000  -1.185  -0.344  -0.091
0    0    0    0    0    0  -22    0   33    0  -11    0    1   |  0.000   0.000   0.000  -1.500  -0.333  -0.091
0    0    0    0    0    0  -28    0   35    0  -11    0    1   |  0.000   0.000   0.000  -1.250  -0.314  -0.091
0    0    0    0    0    0  -30    0   35    0  -11    0    1   |  0.000   0.000   0.000  -1.167  -0.314  -0.091
0    0    0    0    0    0  -28    0   33    0  -11    0    1   |  0.000   0.000   0.000  -1.179  -0.333  -0.091
0    0    0    0    0    0  -27    0   35    0  -11    0    1   |  0.000   0.000   0.000  -1.296  -0.314  -0.091
0    0    0    0    0    0  -28    0   35    0  -11    0    1   |  0.000   0.000   0.000  -1.250  -0.314  -0.091
0    0    0    0    0    0  -32    0   35    0  -11    0    1   |  0.000   0.000   0.000  -1.094  -0.314  -0.091
0    0    0    0    0    0  -33    0   35    0  -11    0    1   |  0.000   0.000   0.000  -1.061  -0.314  -0.091
0    0    0    0    0    0  -33    0   36    0  -11    0    1   |  0.000   0.000   0.000  -1.091  -0.306  -0.091
0    0    0    0    5    0  -23    0   29    0  -11    0    1   |  0.000   0.000  -4.600  -1.261  -0.379  -0.091
0    0    0    0    9    0  -29    0   30    0  -11    0    1   |  0.000   0.000  -3.222  -1.034  -0.367  -0.091
0    0    0    0    5    0  -27    0   33    0  -11    0    1   |  0.000   0.000  -5.400  -1.222  -0.333  -0.091
0    0    0    0    5    0  -29    0   34    0  -11    0    1   |  0.000   0.000  -5.800  -1.172  -0.324  -0.091
0    0    0    0    8    0  -30    0   33    0  -11    0    1   |  0.000   0.000  -3.750  -1.100  -0.333  -0.091
0    0    0    0    8    0  -29    0   32    0  -11    0    1   |  0.000   0.000  -3.625  -1.103  -0.344  -0.091
0    0    0    0   11    0  -35    0   34    0  -11    0    1   |  0.000   0.000  -3.182  -0.971  -0.324  -0.091
0    0    0    0    8    0  -32    0   35    0  -11    0    1   |  0.000   0.000  -4.000  -1.094  -0.314  -0.091
0    0    0    0    9    0  -35    0   36    0  -11    0    1   |  0.000   0.000  -3.889  -1.029  -0.306  -0.091
0    0    0    0    9    0  -33    0   35    0  -11    0    1   |  0.000   0.000  -3.667  -1.061  -0.314  -0.091
0    0    0    0    9    0  -31    0   33    0  -11    0    1   |  0.000   0.000  -3.444  -1.065  -0.333  -0.091
0    0    0    0   11    0  -37    0   36    0  -11    0    1   |  0.000   0.000  -3.364  -0.973  -0.306  -0.091
0    0    0    0    5    0  -33    0   34    0  -11    0    1   |  0.000   0.000  -6.600  -1.030  -0.324  -0.091
0    0    0    0    8    0  -33    0   33    0  -11    0    1   |  0.000   0.000  -4.125  -1.000  -0.333  -0.091
0    0    0    0    8    0  -42    0   37    0  -11    0    1   |  0.000   0.000  -5.250  -0.881  -0.297  -0.091
0    0    0    0    8    0  -41    0   37    0  -11    0    1   |  0.000   0.000  -5.125  -0.902  -0.297  -0.091
0    0    0    0    9    0  -37    0   35    0  -11    0    1   |  0.000   0.000  -4.111  -0.946  -0.314  -0.091
0    0    0    0    9    0  -43    0   38    0  -11    0    1   |  0.000   0.000  -4.778  -0.884  -0.289  -0.091
0    0    0    0    9    0  -39    0   37    0  -11    0    1   |  0.000   0.000  -4.333  -0.949  -0.297  -0.091
0    0    0    0    9    0  -45    0   38    0  -11    0    1   |  0.000   0.000  -5.000  -0.844  -0.289  -0.091
0    0    0    0   13    0  -37    0   34    0  -11    0    1   |  0.000   0.000  -2.846  -0.919  -0.324  -0.091
0    0    0    0   14    0  -39    0   34    0  -11    0    1   |  0.000   0.000  -2.786  -0.872  -0.324  -0.091
0    0    0    0   13    0  -43    0   37    0  -11    0    1   |  0.000   0.000  -3.308  -0.860  -0.297  -0.091
0    0    0    0   12    0  -41    0   36    0  -11    0    1   |  0.000   0.000  -3.417  -0.878  -0.306  -0.091
0    0    0    0   12    0  -40    0   36    0  -11    0    1   |  0.000   0.000  -3.333  -0.900  -0.306  -0.091
0    0    0    0   12    0  -38    0   35    0  -11    0    1   |  0.000   0.000  -3.167  -0.921  -0.314  -0.091
0    0    0    0   17    0  -45    0   37    0  -11    0    1   |  0.000   0.000  -2.647  -0.822  -0.297  -0.091
0    0    0    0   16    0  -45    0   37    0  -11    0    1   |  0.000   0.000  -2.813  -0.822  -0.297  -0.091
0    0    0    0   15    0  -43    0   36    0  -11    0    1   |  0.000   0.000  -2.867  -0.837  -0.306  -0.091
0    0    0    0    8    0  -36    0   36    0  -11    0    1   |  0.000   0.000  -4.500  -1.000  -0.306  -0.091
0    0    0    0    8    0  -39    0   37    0  -11    0    1   |  0.000   0.000  -4.875  -0.949  -0.297  -0.091
0    0    0    0    8    0  -35    0   35    0  -11    0    1   |  0.000   0.000  -4.375  -1.000  -0.314  -0.091
0    0    0    0   12    0  -37    0   35    0  -11    0    1   |  0.000   0.000  -3.083  -0.946  -0.314  -0.091
0    0    0    0   17    0  -47    0   38    0  -11    0    1   |  0.000   0.000  -2.765  -0.809  -0.289  -0.091
0    0    0    0   14    0  -45    0   38    0  -11    0    1   |  0.000   0.000  -3.214  -0.844  -0.289  -0.091
0    0    0    0   12    0  -41    0   37    0  -11    0    1   |  0.000   0.000  -3.417  -0.902  -0.297  -0.091
0    0    0    0   12    0  -48    0   39    0  -11    0    1   |  0.000   0.000  -4.000  -0.813  -0.282  -0.091
0    0    0    0   12    0  -42    0   37    0  -11    0    1   |  0.000   0.000  -3.500  -0.881  -0.297  -0.091
0    0    0    0   12    0  -49    0   39    0  -11    0    1   |  0.000   0.000  -4.083  -0.796  -0.282  -0.091
0    0    0    0   17    0  -51    0   39    0  -11    0    1   |  0.000   0.000  -3.000  -0.765  -0.282  -0.091
0    0    0    0   12    0  -39    0   36    0  -11    0    1   |  0.000   0.000  -3.250  -0.923  -0.306  -0.091
0    0    0    0   20    0  -52    0   39    0  -11    0    1   |  0.000   0.000  -2.600  -0.750  -0.282  -0.091
0    0    0    0   15    0  -47    0   38    0  -11    0    1   |  0.000   0.000  -3.133  -0.809  -0.289  -0.091
0    0    0    0   20    0  -47    0   37    0  -11    0    1   |  0.000   0.000  -2.350  -0.787  -0.297  -0.091
0    0    0    0   20    0  -48    0   37    0  -11    0    1   |  0.000   0.000  -2.400  -0.771  -0.297  -0.091
0    0    0    0   24    0  -53    0   39    0  -11    0    1   |  0.000   0.000  -2.208  -0.736  -0.282  -0.091
0    0    0    0   20    0  -52    0   39    0  -11    0    1   |  0.000   0.000  -2.600  -0.750  -0.282  -0.091
0    0    0    0   18    0  -49    0   38    0  -11    0    1   |  0.000   0.000  -2.722  -0.776  -0.289  -0.091
0    0    0    0   20    0  -51    0   39    0  -11    0    1   |  0.000   0.000  -2.550  -0.765  -0.282  -0.091
0    0    0    0   16    0  -44    0   37    0  -11    0    1   |  0.000   0.000  -2.750  -0.841  -0.297  -0.091
0    0   -3    0   19    0  -40    0   34    0  -11    0    1   |  0.000  -6.333  -2.105  -0.850  -0.324  -0.091
0    0   -5    0   26    0  -46    0   35    0  -11    0    1   |  0.000  -5.200  -1.769  -0.761  -0.314  -0.091
0    0    0    0   16    0  -43    0   37    0  -11    0    1   |  0.000   0.000  -2.688  -0.860  -0.297  -0.091
0    0   -3    0   21    0  -44    0   36    0  -11    0    1   |  0.000  -7.000  -2.095  -0.818  -0.306  -0.091
0    0   -4    0   24    0  -47    0   37    0  -11    0    1   |  0.000  -6.000  -1.958  -0.787  -0.297  -0.091
0    0   -4    0   23    0  -45    0   36    0  -11    0    1   |  0.000  -5.750  -1.957  -0.800  -0.306  -0.091
0    0   -5    0   29    0  -52    0   38    0  -11    0    1   |  0.000  -5.800  -1.793  -0.731  -0.289  -0.091
0    0   -3    0   23    0  -48    0   38    0  -11    0    1   |  0.000  -7.667  -2.087  -0.792  -0.289  -0.091
0    0   -3    0   26    0  -52    0   39    0  -11    0    1   |  0.000  -8.667  -2.000  -0.750  -0.282  -0.091
0    0   -4    0   25    0  -49    0   37    0  -11    0    1   |  0.000  -6.250  -1.960  -0.755  -0.297  -0.091
0    0   -3    0   23    0  -50    0   38    0  -11    0    1   |  0.000  -7.667  -2.174  -0.760  -0.289  -0.091
0    0   -7    0   33    0  -54    0   38    0  -11    0    1   |  0.000  -4.714  -1.636  -0.704  -0.289  -0.091
0    0   -6    0   33    0  -55    0   38    0  -11    0    1   |  0.000  -5.500  -1.667  -0.691  -0.289  -0.091
0    0   -3    0   31    0  -58    0   40    0  -11    0    1   |  0.000 -10.333  -1.871  -0.690  -0.275  -0.091
0    0   -4    0   28    0  -54    0   39    0  -11    0    1   |  0.000  -7.000  -1.929  -0.722  -0.282  -0.091
0    0   -7    0   37    0  -60    0   40    0  -11    0    1   |  0.000  -5.286  -1.622  -0.667  -0.275  -0.091
0    0   -4    0   33    0  -59    0   40    0  -11    0    1   |  0.000  -8.250  -1.788  -0.678  -0.275  -0.091
0    0   -3    0   30    0  -56    0   39    0  -11    0    1   |  0.000 -10.000  -1.867  -0.696  -0.282  -0.091
0    0    0    0   21    0  -51    0   39    0  -11    0    1   |  0.000   0.000  -2.429  -0.765  -0.282  -0.091
0    0    0    0   21    0  -49    0   38    0  -11    0    1   |  0.000   0.000  -2.333  -0.776  -0.289  -0.091
0    0   -4    0   26    0  -51    0   38    0  -11    0    1   |  0.000  -6.500  -1.962  -0.745  -0.289  -0.091
0    0   -4    0   27    0  -51    0   38    0  -11    0    1   |  0.000  -6.750  -1.889  -0.745  -0.289  -0.091
0    0   -4    0   28    0  -55    0   39    0  -11    0    1   |  0.000  -7.000  -1.964  -0.709  -0.282  -0.091
0    0   -8    0   39    0  -61    0   40    0  -11    0    1   |  0.000  -4.875  -1.564  -0.656  -0.275  -0.091
0    0   -4    0   36    0  -61    0   40    0  -11    0    1   |  0.000  -9.000  -1.694  -0.656  -0.275  -0.091
0    0    0    0   24    0  -56    0   40    0  -11    0    1   |  0.000   0.000  -2.333  -0.714  -0.275  -0.091
0    0   -4    0   37    0  -63    0   41    0  -11    0    1   |  0.000  -9.250  -1.703  -0.651  -0.268  -0.091
0    0   -4    0   36    0  -63    0   41    0  -11    0    1   |  0.000  -9.000  -1.750  -0.651  -0.268  -0.091
1    0  -11    0   38    0  -56    0   38    0  -11    0    1   |-11.000  -3.455  -1.474  -0.679  -0.289  -0.091
1    0  -15    0   47    0  -62    0   39    0  -11    0    1   |-15.000  -3.133  -1.319  -0.629  -0.282  -0.091
1    0  -11    0   39    0  -58    0   39    0  -11    0    1   |-11.000  -3.545  -1.487  -0.672  -0.282  -0.091
0    0  -10    0   41    0  -61    0   40    0  -11    0    1   |  0.000  -4.100  -1.488  -0.656  -0.275  -0.091
0    0   -9    0   38    0  -58    0   39    0  -11    0    1   |  0.000  -4.222  -1.526  -0.672  -0.282  -0.091
0    0   -9    0   41    0  -62    0   40    0  -11    0    1   |  0.000  -4.556  -1.512  -0.645  -0.275  -0.091
1    0  -17    0   53    0  -68    0   41    0  -11    0    1   |-17.000  -3.118  -1.283  -0.603  -0.268  -0.091
0    0    0    0    0    0  -19    0   30    0  -11    0    1   |  0.000   0.000   0.000  -1.579  -0.367  -0.091
0    0    0    0    0    0  -24    0   30    0  -11    0    1   |  0.000   0.000   0.000  -1.250  -0.367  -0.091
0    0    0    0    0    0  -27    0   34    0  -11    0    1   |  0.000   0.000   0.000  -1.259  -0.324  -0.091
0    0    0    0    0    0  -28    0   34    0  -11    0    1   |  0.000   0.000   0.000  -1.214  -0.324  -0.091
0    0    0    0    0    0  -31    0   34    0  -11    0    1   |  0.000   0.000   0.000  -1.097  -0.324  -0.091
0    0    0    0    0    0  -31    0   36    0  -11    0    1   |  0.000   0.000   0.000  -1.161  -0.306  -0.091
0    0    0    0    0    0  -33    0   36    0  -11    0    1   |  0.000   0.000   0.000  -1.091  -0.306  -0.091
0    0    0    0    0    0  -34    0   36    0  -11    0    1   |  0.000   0.000   0.000  -1.059  -0.306  -0.091
0    0    0    0    0    0  -37    0   37    0  -11    0    1   |  0.000   0.000   0.000  -1.000  -0.297  -0.091
0    0    0    0    0    0  -39    0   37    0  -11    0    1   |  0.000   0.000   0.000  -0.949  -0.297  -0.091
0    0    0    0    0    0  -40    0   38    0  -11    0    1   |  0.000   0.000   0.000  -0.950  -0.289  -0.091
0    0    0    0    0    0  -41    0   38    0  -11    0    1   |  0.000   0.000   0.000  -0.927  -0.289  -0.091
0    0    0    0    5    0  -24    0   30    0  -11    0    1   |  0.000   0.000  -4.800  -1.250  -0.367  -0.091
0    0    0    0    5    0  -28    0   34    0  -11    0    1   |  0.000   0.000  -5.600  -1.214  -0.324  -0.091
0    0    0    0    9    0  -32    0   34    0  -11    0    1   |  0.000   0.000  -3.556  -1.063  -0.324  -0.091
0    0    0    0    8    0  -31    0   34    0  -11    0    1   |  0.000   0.000  -3.875  -1.097  -0.324  -0.091
0    0    0    0    8    0  -33    0   36    0  -11    0    1   |  0.000   0.000  -4.125  -1.091  -0.306  -0.091
0    0    0    0   11    0  -36    0   36    0  -11    0    1   |  0.000   0.000  -3.273  -1.000  -0.306  -0.091
0    0    0    0    9    0  -34    0   36    0  -11    0    1   |  0.000   0.000  -3.778  -1.059  -0.306  -0.091
0    0    0    0    5    0  -32    0   34    0  -11    0    1   |  0.000   0.000  -6.400  -1.063  -0.324  -0.091
0    0    0    0    9    0  -36    0   34    0  -11    0    1   |  0.000   0.000  -4.000  -0.944  -0.324  -0.091
0    0    0    0    8    0  -35    0   34    0  -11    0    1   |  0.000   0.000  -4.375  -0.971  -0.324  -0.091
0    0    0    0    8    0  -40    0   37    0  -11    0    1   |  0.000   0.000  -5.000  -0.925  -0.297  -0.091
0    0    0    0    8    0  -39    0   36    0  -11    0    1   |  0.000   0.000  -4.875  -0.923  -0.306  -0.091
0    0    0    0   11    0  -43    0   37    0  -11    0    1   |  0.000   0.000  -3.909  -0.860  -0.297  -0.091
0    0    0    0    9    0  -40    0   36    0  -11    0    1   |  0.000   0.000  -4.444  -0.900  -0.306  -0.091
0    0    0    0    9    0  -42    0   38    0  -11    0    1   |  0.000   0.000  -4.667  -0.905  -0.289  -0.091
0    0    0    0   11    0  -44    0   38    0  -11    0    1   |  0.000   0.000  -4.000  -0.864  -0.289  -0.091
0    0    0    0   12    0  -36    0   34    0  -11    0    1   |  0.000   0.000  -3.000  -0.944  -0.324  -0.091
0    0    0    0   16    0  -42    0   35    0  -11    0    1   |  0.000   0.000  -2.625  -0.833  -0.314  -0.091
0    0    0    0   12    0  -42    0   37    0  -11    0    1   |  0.000   0.000  -3.500  -0.881  -0.297  -0.091
0    0    0    0   13    0  -45    0   38    0  -11    0    1   |  0.000   0.000  -3.462  -0.844  -0.289  -0.091
0    0    0    0   12    0  -41    0   37    0  -11    0    1   |  0.000   0.000  -3.417  -0.902  -0.297  -0.091
0    0    0    0   14    0  -44    0   37    0  -11    0    1   |  0.000   0.000  -3.143  -0.841  -0.297  -0.091
0    0    0    0   14    0  -43    0   37    0  -11    0    1   |  0.000   0.000  -3.071  -0.860  -0.297  -0.091
0    0    0    0   12    0  -42    0   37    0  -11    0    1   |  0.000   0.000  -3.500  -0.881  -0.297  -0.091
0    0    0    0   14    0  -42    0   36    0  -11    0    1   |  0.000   0.000  -3.000  -0.857  -0.306  -0.091
0    0    0    0   15    0  -43    0   37    0  -11    0    1   |  0.000   0.000  -2.867  -0.860  -0.297  -0.091
0    0    0    0   15    0  -42    0   36    0  -11    0    1   |  0.000   0.000  -2.800  -0.857  -0.306  -0.091
0    0    0    0   19    0  -49    0   38    0  -11    0    1   |  0.000   0.000  -2.579  -0.776  -0.289  -0.091
0    0    0    0    9    0  -39    0   37    0  -11    0    1   |  0.000   0.000  -4.333  -0.949  -0.297  -0.091
0    0    0    0    8    0  -38    0   37    0  -11    0    1   |  0.000   0.000  -4.750  -0.974  -0.297  -0.091
0    0    0    0   14    0  -41    0   37    0  -11    0    1   |  0.000   0.000  -2.929  -0.902  -0.297  -0.091
0    0    0    0   15    0  -46    0   38    0  -11    0    1   |  0.000   0.000  -3.067  -0.826  -0.289  -0.091
0    0    0    0   14    0  -44    0   38    0  -11    0    1   |  0.000   0.000  -3.143  -0.864  -0.289  -0.091
0    0    0    0   18    0  -50    0   39    0  -11    0    1   |  0.000   0.000  -2.778  -0.780  -0.282  -0.091
0    0    0    0   12    0  -43    0   38    0  -11    0    1   |  0.000   0.000  -3.583  -0.884  -0.289  -0.091
0    0    0    0   15    0  -44    0   38    0  -11    0    1   |  0.000   0.000  -2.933  -0.864  -0.289  -0.091
0    0    0    0   16    0  -45    0   38    0  -11    0    1   |  0.000   0.000  -2.813  -0.844  -0.289  -0.091
0    0    0    0   14    0  -48    0   39    0  -11    0    1   |  0.000   0.000  -3.429  -0.813  -0.282  -0.091
0    0    0    0   15    0  -49    0   39    0  -11    0    1   |  0.000   0.000  -3.267  -0.796  -0.282  -0.091
0    0    0    0   17    0  -53    0   40    0  -11    0    1   |  0.000   0.000  -3.118  -0.755  -0.275  -0.091
0    0    0    0   16    0  -50    0   39    0  -11    0    1   |  0.000   0.000  -3.125  -0.780  -0.282  -0.091
0    0    0    0   15    0  -46    0   38    0  -11    0    1   |  0.000   0.000  -3.067  -0.826  -0.289  -0.091
0    0    0    0   12    0  -45    0   38    0  -11    0    1   |  0.000   0.000  -3.750  -0.844  -0.289  -0.091
0    0    0    0   16    0  -47    0   38    0  -11    0    1   |  0.000   0.000  -2.938  -0.809  -0.289  -0.091
0    0    0    0   21    0  -55    0   40    0  -11    0    1   |  0.000   0.000  -2.619  -0.727  -0.275  -0.091
0    0    0    0   17    0  -48    0   38    0  -11    0    1   |  0.000   0.000  -2.824  -0.792  -0.289  -0.091
0    0    0    0   16    0  -48    0   38    0  -11    0    1   |  0.000   0.000  -3.000  -0.792  -0.289  -0.091
0    0    0    0   23    0  -51    0   38    0  -11    0    1   |  0.000   0.000  -2.217  -0.745  -0.289  -0.091
0    0    0    0   18    0  -46    0   37    0  -11    0    1   |  0.000   0.000  -2.556  -0.804  -0.297  -0.091
0    0    0    0   23    0  -55    0   40    0  -11    0    1   |  0.000   0.000  -2.391  -0.727  -0.275  -0.091
0    0    0    0   23    0  -56    0   40    0  -11    0    1   |  0.000   0.000  -2.435  -0.714  -0.275  -0.091
0    0    0    0   21    0  -55    0   40    0  -11    0    1   |  0.000   0.000  -2.619  -0.727  -0.275  -0.091
0    0    0    0   27    0  -57    0   40    0  -11    0    1   |  0.000   0.000  -2.111  -0.702  -0.275  -0.091
0    0    0    0   18    0  -48    0   38    0  -11    0    1   |  0.000   0.000  -2.667  -0.792  -0.289  -0.091
0    0    0    0   28    0  -56    0   39    0  -11    0    1   |  0.000   0.000  -2.000  -0.696  -0.282  -0.091
0    0    0    0   24    0  -52    0   38    0  -11    0    1   |  0.000   0.000  -2.167  -0.731  -0.289  -0.091
0    0    0    0   27    0  -57    0   40    0  -11    0    1   |  0.000   0.000  -2.111  -0.702  -0.275  -0.091
0    0    0    0   28    0  -60    0   41    0  -11    0    1   |  0.000   0.000  -2.143  -0.683  -0.268  -0.091
0    0    0    0   29    0  -58    0   40    0  -11    0    1   |  0.000   0.000  -2.000  -0.690  -0.275  -0.091
0    0    0    0   20    0  -51    0   39    0  -11    0    1   |  0.000   0.000  -2.550  -0.765  -0.282  -0.091
0    0    0    0   32    0  -62    0   41    0  -11    0    1   |  0.000   0.000  -1.938  -0.661  -0.268  -0.091
0    0    0    0   26    0  -57    0   40    0  -11    0    1   |  0.000   0.000  -2.192  -0.702  -0.275  -0.091
