0    0    0    8    0  -32    0   30    0  -10    0    1   |  0.000  -4.000  -0.938  -0.333  -0.100
0   -2    0   13    0  -28    0   26    0  -10    0    1   | -6.500  -2.154  -0.929  -0.385  -0.100
0   -2    0   16    0  -34    0   29    0  -10    0    1   | -8.000  -2.125  -0.853  -0.345  -0.100
0    0    0   13    0  -34    0   30    0  -10    0    1   |  0.000  -2.615  -0.882  -0.333  -0.100
0    0    0   16    0  -38    0   31    0  -10    0    1   |  0.000  -2.375  -0.816  -0.323  -0.100
0   -6    0   25    0  -40    0   30    0  -10    0    1   | -4.167  -1.600  -0.750  -0.333  -0.100
0    0    0    0    0   -6    0   21    0  -10    0    1   |  0.000   0.000  -3.500  -0.476  -0.100
0    0    0    0    0  -11    0   21    0  -10    0    1   |  0.000   0.000  -1.909  -0.476  -0.100
0    0    0    0    0  -11    0   25    0  -10    0    1   |  0.000   0.000  -2.273  -0.400  -0.100
0    0    0    0    0  -10    0   25    0  -10    0    1   |  0.000   0.000  -2.500  -0.400  -0.100
0    0    0    0    0  -14    0   25    0  -10    0    1   |  0.000   0.000  -1.786  -0.400  -0.100
0    0    0    0    0  -14    0   27    0  -10    0    1   |  0.000   0.000  -1.929  -0.370  -0.100
0    0    0    0    0  -12    0   27    0  -10    0    1   |  0.000   0.000  -2.250  -0.370  -0.100
0    0    0    0    0  -15    0   27    0  -10    0    1   |  0.000   0.000  -1.800  -0.370  -0.100
0    0    0    0    0  -15    0   25    0  -10    0    1   |  0.000   0.000  -1.667  -0.400  -0.100
0    0    0    0    0  -18    0   25    0  -10    0    1   |  0.000   0.000  -1.389  -0.400  -0.100
0    0    0    0    0  -20    0   28    0  -10    0    1   |  0.000   0.000  -1.400  -0.357  -0.100
0    0    0    0    0  -20    0   27    0  -10    0    1   |  0.000   0.000  -1.350  -0.370  -0.100
0    0    0    0    0  -22    0   28    0  -10    0    1   |  0.000   0.000  -1.273  -0.357  -0.100
0    0    0    0    0  -21    0   27    0  -10    0    1   |  0.000   0.000  -1.286  -0.370  -0.100
0    0    0    0    0  -18    0   28    0  -10    0    1   |  0.000   0.000  -1.556  -0.357  -0.100
0    0    0    0    0  -21    0   29    0  -10    0    1   |  0.000   0.000  -1.381  -0.345  -0.100
0    0    0    0    0  -22    0   29    0  -10    0    1   |  0.000   0.000  -1.318  -0.345  -0.100
0    0    0    0    0  -24    0   29    0  -10    0    1   |  0.000   0.000  -1.208  -0.345  -0.100
0    0    0    4    0  -19    0   25    0  -10    0    1   |  0.000  -4.750  -1.316  -0.400  -0.100
0    0    0    7    0  -24    0   26    0  -10    0    1   |  0.000  -3.429  -1.083  -0.385  -0.100
0    0    0    4    0  -22    0   28    0  -10    0    1   |  0.000  -5.500  -1.273  -0.357  -0.100
0    0    0    4    0  -24    0   29    0  -10    0    1   |  0.000  -6.000  -1.208  -0.345  -0.100
0    0    0    6    0  -24    0   28    0  -10    0    1   |  0.000  -4.000  -1.167  -0.357  -0.100
0    0    0    6    0  -23    0   27    0  -10    0    1   |  0.000  -3.833  -1.174  -0.370  -0.100
0    0    0    8    0  -28    0   29    0  -10    0    1   |  0.000  -3.500  -1.036  -0.345  -0.100
0    0    0    6    0  -25    0   29    0  -10    0    1   |  0.000  -4.167  -1.160  -0.345  -0.100
0    0    0    7    0  -28    0   30    0  -10    0    1   |  0.000  -4.000  -1.071  -0.333  -0.100
0    0    0    4    0  -27    0   29    0  -10    0    1   |  0.000  -6.750  -1.074  -0.345  -0.100
0    0    0    6    0  -26    0   28    0  -10    0    1   |  0.000  -4.333  -1.077  -0.357  -0.100
0    0    0    6    0  -33    0   31    0  -10    0    1   |  0.000  -5.500  -0.939  -0.323  -0.100
0    0    0    6    0  -32    0   31    0  -10    0    1   |  0.000  -5.333  -0.969  -0.323  -0.100
0    0    0    6    0  -27    0   29    0  -10    0    1   |  0.000  -4.500  -1.074  -0.345  -0.100
0    0    0   10    0  -30    0   29    0  -10    0    1   |  0.000  -3.000  -0.967  -0.345  -0.100
0    0    0   10    0  -31    0   29    0  -10    0    1   |  0.000  -3.100  -0.935  -0.345  -0.100
0    0    0   10    0  -34    0   31    0  -10    0    1   |  0.000  -3.400  -0.912  -0.323  -0.100
0    0    0    8    0  -30    0   30    0  -10    0    1   |  0.000  -3.750  -1.000  -0.333  -0.100
0    0    0   12    0  -35    0   31    0  -10    0    1   |  0.000  -2.917  -0.886  -0.323  -0.100
0    0    0   10    0  -34    0   31    0  -10    0    1   |  0.000  -3.400  -0.912  -0.323  -0.100
0    0    0    9    0  -32    0   30    0  -10    0    1   |  0.000  -3.556  -0.938  -0.333  -0.100
0    0    0    6    0  -28    0   30    0  -10    0    1   |  0.000  -4.667  -1.071  -0.333  -0.100
0    0    0    6    0  -31    0   31    0  -10    0    1   |  0.000  -5.167  -1.000  -0.323  -0.100
0    0    0    8    0  -28    0   29    0  -10    0    1   |  0.000  -3.500  -1.036  -0.345  -0.100
0    0    0   14    0  -36    0   31    0  -10    0    1   |  0.000  -2.571  -0.861  -0.323  -0.100
0    0    0   12    0  -36    0   31    0  -10    0    1   |  0.000  -3.000  -0.861  -0.323  -0.100
0    0    0    8    0  -36    0   32    0  -10    0    1   |  0.000  -4.500  -0.889  -0.313  -0.100
0   -2    0   14    0  -32    0   29    0  -10    0    1   | -7.000  -2.286  -0.906  -0.345  -0.100
0   -3    0   19    0  -37    0   30    0  -10    0    1   | -6.333  -1.947  -0.811  -0.333  -0.100
0    0    0   12    0  -34    0   31    0  -10    0    1   |  0.000  -2.833  -0.912  -0.323  -0.100
0   -2    0   16    0  -36    0   31    0  -10    0    1   | -8.000  -2.250  -0.861  -0.323  -0.100
0   -2    0   15    0  -34    0   30    0  -10    0    1   | -7.500  -2.267  -0.882  -0.333  -0.100
0   -2    0   19    0  -40    0   32    0  -10    0    1   | -9.500  -2.105  -0.800  -0.313  -0.100
0   -2    0   16    0  -37    0   31    0  -10    0    1   | -8.000  -2.313  -0.838  -0.323  -0.100
0   -4    0   23    0  -42    0   32    0  -10    0    1   | -5.750  -1.826  -0.762  -0.313  -0.100
0   -2    0   21    0  -42    0   32    0  -10    0    1   |-10.500  -2.000  -0.762  -0.313  -0.100
0    0    0   14    0  -38    0   32    0  -10    0    1   |  0.000  -2.714  -0.842  -0.313  -0.100
0    0    0   12    0  -38    0   32    0  -10    0    1   |  0.000  -3.167  -0.842  -0.313  -0.100
0   -2    0   22    0  -44    0   33    0  -10    0    1   |-11.000  -2.000  -0.750  -0.303  -0.100
0   -5    0   25    0  -43    0   32    0  -10    0    1   | -5.000  -1.720  -0.744  -0.313  -0.100
0    0    0    0    0  -16    0   26    0  -10    0    1   |  0.000   0.000  -1.625  -0.385  -0.100
0    0    0    0    0  -20    0   26    0  -10    0    1   |  0.000   0.000  -1.300  -0.385  -0.100
0    0    0    0    0  -22    0   29    0  -10    0    1   |  0.000   0.000  -1.318  -0.345  -0.100
0    0    0    0    0  -23    0   29    0  -10    0    1   |  0.000   0.000  -1.261  -0.345  -0.100
0    0    0    0    0  -25    0   29    0  -10    0    1   |  0.000   0.000  -1.160  -0.345  -0.100
0    0    0    0    0  -24    0   30    0  -10    0    1   |  0.000   0.000  -1.250  -0.333  -0.100
0    0    0    0    0  -26    0   30    0  -10    0    1   |  0.000   0.000  -1.154  -0.333  -0.100
0    0    0    0    0  -29    0   31    0  -10    0    1   |  0.000   0.000  -1.069  -0.323  -0.100
0    0    0    0    0  -30    0   31    0  -10    0    1   |  0.000   0.000  -1.033  -0.323  -0.100
0    0    0    4    0  -20    0   26    0  -10    0    1   |  0.000  -5.000  -1.300  -0.385  -0.100
0    0    0    4    0  -23    0   29    0  -10    0    1   |  0.000  -5.750  -1.261  -0.345  -0.100
0    0    0    7    0  -26    0   29    0  -10    0    1   |  0.000  -3.714  -1.115  -0.345  -0.100
0    0    0    6    0  -25    0   29    0  -10    0    1   |  0.000  -4.167  -1.160  -0.345  -0.100
0    0    0    8    0  -28    0   30    0  -10    0    1   |  0.000  -3.500  -1.071  -0.333  -0.100
0    0    0    6    0  -26    0   30    0  -10    0    1   |  0.000  -4.333  -1.154  -0.333  -0.100
0    0    0    4    0  -26    0   29    0  -10    0    1   |  0.000  -6.500  -1.115  -0.345  -0.100
0    0    0    7    0  -29    0   29    0  -10    0    1   |  0.000  -4.143  -1.000  -0.345  -0.100
0    0    0    6    0  -28    0   29    0  -10    0    1   |  0.000  -4.667  -1.036  -0.345  -0.100
0    0    0    6    0  -31    0   31    0  -10    0    1   |  0.000  -5.167  -1.000  -0.323  -0.100
0    0    0    8    0  -33    0   31    0  -10    0    1   |  0.000  -4.125  -0.939  -0.323  -0.100
0    0    0    6    0  -30    0   30    0  -10    0    1   |  0.000  -5.000  -1.000  -0.333  -0.100
0    0    0    9    0  -29    0   29    0  -10    0    1   |  0.000  -3.222  -1.000  -0.345  -0.100
0    0    0   12    0  -34    0   30    0  -10    0    1   |  0.000  -2.833  -0.882  -0.333  -0.100
0    0    0    9    0  -33    0   31    0  -10    0    1   |  0.000  -3.667  -0.939  -0.323  -0.100
0    0    0   10    0  -36    0   32    0  -10    0    1   |  0.000  -3.600  -0.889  -0.313  -0.100
0    0    0    9    0  -32    0   31    0  -10    0    1   |  0.000  -3.556  -0.969  -0.323  -0.100
0    0    0   10    0  -34    0   31    0  -10    0    1   |  0.000  -3.400  -0.912  -0.323  -0.100
0    0    0   10    0  -33    0   31    0  -10    0    1   |  0.000  -3.300  -0.939  -0.323  -0.100
0    0    0    8    0  -32    0   31    0  -10    0    1   |  0.000  -4.000  -0.969  -0.323  -0.100
0    0    0   10    0  -33    0   31    0  -10    0    1   |  0.000  -3.300  -0.939  -0.323  -0.100
0    0    0   10    0  -32    0   30    0  -10    0    1   |  0.000  -3.200  -0.938  -0.333  -0.100
0    0    0   13    0  -38    0   32    0  -10    0    1   |  0.000  -2.923  -0.842  -0.313  -0.100
0    0    0    7    0  -31    0   31    0  -10    0    1   |  0.000  -4.429  -1.000  -0.323  -0.100
0    0    0    6    0  -30    0   31    0  -10    0    1   |  0.000  -5.000  -1.033  -0.323  -0.100
0    0    0   10    0  -32    0   31    0  -10    0    1   |  0.000  -3.200  -0.969  -0.323  -0.100
0    0    0   12    0  -40    0   33    0  -10    0    1   |  0.000  -3.333  -0.825  -0.303  -0.100
0    0    0   13    0  -38    0   32    0  -10    0    1   |  0.000  -2.923  -0.842  -0.313  -0.100
0    0    0   12    0  -38    0   32    0  -10    0    1   |  0.000  -3.167  -0.842  -0.313  -0.100
0    0    0   17    0  -40    0   32    0  -10    0    1   |  0.000  -2.353  -0.800  -0.313  -0.100
0    0    0   12    0  -35    0   31    0  -10    0    1   |  0.000  -2.917  -0.886  -0.323  -0.100
0    0    0   20    0  -44    0   33    0  -10    0    1   |  0.000  -2.200  -0.750  -0.303  -0.100
0    0    0   16    0  -40    0   32    0  -10    0    1   |  0.000  -2.500  -0.800  -0.313  -0.100
0    0    0   10    0  -36    0   32    0  -10    0    1   |  0.000  -3.600  -0.889  -0.313  -0.100
0    0    0   20    0  -46    0   34    0  -10    0    1   |  0.000  -2.300  -0.739  -0.294  -0.100
0    0    0   14    0  -41    0   33    0  -10    0    1   |  0.000  -2.929  -0.805  -0.303  -0.100
0    0    0   12    0  -36    0   32    0  -10    0    1   |  0.000  -3.000  -0.889  -0.313  -0.100
0   -2    0   15    0  -34    0   30    0  -10    0    1   | -7.500  -2.267  -0.882  -0.333  -0.100
0    0    0   13    0  -36    0   32    0  -10    0    1   |  0.000  -2.769  -0.889  -0.313  -0.100
0   -2    0   15    0  -35    0   31    0  -10    0    1   | -7.500  -2.333  -0.886  -0.323  -0.100
0   -2    0   17    0  -38    0   32    0  -10    0    1   | -8.500  -2.235  -0.842  -0.313  -0.100
0   -3    0   19    0  -39    0   32    0  -10    0    1   | -6.333  -2.053  -0.821  -0.313  -0.100
0   -2    0   17    0  -38    0   32    0  -10    0    1   | -8.500  -2.235  -0.842  -0.313  -0.100
0   -2    0   15    0  -36    0   31    0  -10    0    1   | -7.500  -2.400  -0.861  -0.323  -0.100
0   -2    0   18    0  -40    0   32    0  -10    0    1   | -9.000  -2.222  -0.800  -0.313  -0.100
0   -3    0   20    0  -41    0   32    0  -10    0    1   | -6.667  -2.050  -0.780  -0.313  -0.100
0   -2    0   18    0  -40    0   32    0  -10    0    1   | -9.000  -2.222  -0.800  -0.313  -0.100
0   -2    0   16    0  -38    0   32    0  -10    0    1   | -8.000  -2.375  -0.842  -0.313  -0.100
0   -2    0   18    0  -42    0   33    0  -10    0    1   | -9.000  -2.333  -0.786  -0.303  -0.100
0   -3    0   21    0  -41    0   32    0  -10    0    1   | -7.000  -1.952  -0.780  -0.313  -0.100
0   -4    0   26    0  -46    0   33    0  -10    0    1   | -6.500  -1.769  -0.717  -0.303  -0.100
0   -2    0   20    0  -42    0   33    0  -10    0    1   |-10.000  -2.100  -0.786  -0.303  -0.100
0   -2    0   19    0  -42    0   33    0  -10    0    1   | -9.500  -2.211  -0.786  -0.303  -0.100
0    0    0   16    0  -41    0   33    0  -10    0    1   |  0.000  -2.563  -0.805  -0.303  -0.100
0    0    0   18    0  -42    0   33    0  -10    0    1   |  0.000  -2.333  -0.786  -0.303  -0.100
0   -2    0   20    0  -43    0   33    0  -10    0    1   |-10.000  -2.150  -0.767  -0.303  -0.100
0   -4    0   26    0  -48    0   34    0  -10    0    1   | -6.500  -1.846  -0.708  -0.294  -0.100
0   -2    0   19    0  -43    0   33    0  -10    0    1   | -9.500  -2.263  -0.767  -0.303  -0.100
0    0    0   16    0  -42    0   33    0  -10    0    1   |  0.000  -2.625  -0.786  -0.303  -0.100
0   -4    0   24    0  -44    0   33    0  -10    0    1   | -6.000  -1.833  -0.750  -0.303  -0.100
0    0    0   19    0  -43    0   33    0  -10    0    1   |  0.000  -2.263  -0.767  -0.303  -0.100
0   -6    0   28    0  -46    0   33    0  -10    0    1   | -4.667  -1.643  -0.717  -0.303  -0.100
0   -6    0   29    0  -48    0   34    0  -10    0    1   | -4.833  -1.655  -0.708  -0.294  -0.100
0   -4    0   23    0  -44    0   33    0  -10    0    1   | -5.750  -1.913  -0.750  -0.303  -0.100
0   -5    0   29    0  -49    0   34    0  -10    0    1   | -5.800  -1.690  -0.694  -0.294  -0.100
0    0    0    4    0  -28    0   30    0  -10    0    1   |  0.000  -7.000  -1.071  -0.333  -0.100
0    0    0    7    0  -31    0   30    0  -10    0    1   |  0.000  -4.429  -0.968  -0.333  -0.100
0    0    0    7    0  -35    0   32    0  -10    0    1   |  0.000  -5.000  -0.914  -0.313  -0.100
0    0    0    6    0  -34    0   32    0  -10    0    1   |  0.000  -5.667  -0.941  -0.313  -0.100
0    0    0    8    0  -36    0   32    0  -10    0    1   |  0.000  -4.500  -0.889  -0.313  -0.100
0    0    0   10    0  -31    0   30    0  -10    0    1   |  0.000  -3.100  -0.968  -0.333  -0.100
0    0    0   10    0  -35    0   32    0  -10    0    1   |  0.000  -3.500  -0.914  -0.313  -0.100
0    0    0    9    0  -35    0   32    0  -10    0    1   |  0.000  -3.889  -0.914  -0.313  -0.100
0    0    0   12    0  -37    0   32    0  -10    0    1   |  0.000  -3.083  -0.865  -0.313  -0.100
0    0    0   10    0  -36    0   32    0  -10    0    1   |  0.000  -3.600  -0.889  -0.313  -0.100
0    0    0   12    0  -36    0   32    0  -10    0    1   |  0.000  -3.000  -0.889  -0.313  -0.100
0    0    0   13    0  -37    0   32    0  -10    0    1   |  0.000  -2.846  -0.865  -0.313  -0.100
0    0    0   10    0  -39    0   33    0  -10    0    1   |  0.000  -3.900  -0.846  -0.303  -0.100
0    0    0   13    0  -40    0   33    0  -10    0    1   |  0.000  -3.077  -0.825  -0.303  -0.100
0    0    0   12    0  -37    0   32    0  -10    0    1   |  0.000  -3.083  -0.865  -0.313  -0.100
0    0    0   15    0  -39    0   32    0  -10    0    1   |  0.000  -2.600  -0.821  -0.313  -0.100
0    0    0   14    0  -38    0   32    0  -10    0    1   |  0.000  -2.714  -0.842  -0.313  -0.100
0    0    0   16    0  -41    0   33    0  -10    0    1   |  0.000  -2.563  -0.805  -0.303  -0.100
0    0    0   15    0  -41    0   33    0  -10    0    1   |  0.000  -2.733  -0.805  -0.303  -0.100
0    0    0   14    0  -40    0   33    0  -10    0    1   |  0.000  -2.857  -0.825  -0.303  -0.100
0   -2    0   16    0  -37    0   32    0  -10    0    1   | -8.000  -2.313  -0.865  -0.313  -0.100
0   -2    0   16    0  -39    0   32    0  -10    0    1   | -8.000  -2.438  -0.821  -0.313  -0.100
0   -2    0   17    0  -39    0   32    0  -10    0    1   | -8.500  -2.294  -0.821  -0.313  -0.100
0   -3    0   22    0  -44    0   33    0  -10    0    1   | -7.333  -2.000  -0.750  -0.303  -0.100
0   -2    0   17    0  -41    0   33    0  -10    0    1   | -8.500  -2.412  -0.805  -0.303  -0.100
0   -2    0   21    0  -46    0   34    0  -10    0    1   |-10.500  -2.190  -0.739  -0.294  -0.100
0   -4    0   24    0  -44    0   33    0  -10    0    1   | -6.000  -1.833  -0.750  -0.303  -0.100
0   -2    0   18    0  -41    0   33    0  -10    0    1   | -9.000  -2.278  -0.805  -0.303  -0.100
0   -3    0   20    0  -42    0   33    0  -10    0    1   | -6.667  -2.100  -0.786  -0.303  -0.100
0   -4    0   25    0  -47    0   34    0  -10    0    1   | -6.250  -1.880  -0.723  -0.294  -0.100
0   -2    0   22    0  -46    0   34    0  -10    0    1   |-11.000  -2.091  -0.739  -0.294  -0.100
0   -2    0   23    0  -46    0   34    0  -10    0    1   |-11.500  -2.000  -0.739  -0.294  -0.100
0   -3    0   25    0  -47    0   34    0  -10    0    1   | -8.333  -1.880  -0.723  -0.294  -0.100
0   -2    0   18    0  -42    0   33    0  -10    0    1   | -9.000  -2.333  -0.786  -0.303  -0.100
0   -4    0   30    0  -52    0   35    0  -10    0    1   | -7.500  -1.733  -0.673  -0.286  -0.100
0   -2    0   23    0  -47    0   34    0  -10    0    1   |-11.500  -2.043  -0.723  -0.294  -0.100
0   -3    0   21    0  -43    0   33    0  -10    0    1   | -7.000  -2.048  -0.767  -0.303  -0.100
0   -3    0   26    0  -48    0   34    0  -10    0    1   | -8.667  -1.846  -0.708  -0.294  -0.100
0   -2    0   24    0  -47    0   34    0  -10    0    1   |-12.000  -1.958  -0.723  -0.294  -0.100
0   -5    0   27    0  -47    0   34    0  -10    0    1   | -5.400  -1.741  -0.723  -0.294  -0.100
0   -5    0   27    0  -48    0   34    0  -10    0    1   | -5.400  -1.778  -0.708  -0.294  -0.100
0   -4    0   27    0  -48    0   34    0  -10    0    1   | -6.750  -1.778  -0.708  -0.294  -0.100
0    0    0   13    0  -40    0   33    0  -10    0    1   |  0.000  -3.077  -0.825  -0.303  -0.100
0    0    0   17    0  -42    0   33    0  -10    0    1   |  0.000  -2.471  -0.786  -0.303  -0.100
0    0    0   16    0  -44    0   34    0  -10    0    1   |  0.000  -2.750  -0.773  -0.294  -0.100
0    0    0   18    0  -45    0   34    0  -10    0    1   |  0.000  -2.500  -0.756  -0.294  -0.100
0    0    0   19    0  -45    0   34    0  -10    0    1   |  0.000  -2.368  -0.756  -0.294  -0.100
0    0    0   21    0  -46    0   34    0  -10    0    1   |  0.000  -2.190  -0.739  -0.294  -0.100
0   -2    0   17    0  -42    0   33    0  -10    0    1   | -8.500  -2.471  -0.786  -0.303  -0.100
0   -2    0   19    0  -42    0   33    0  -10    0    1   | -9.500  -2.211  -0.786  -0.303  -0.100
0   -2    0   19    0  -45    0   34    0  -10    0    1   | -9.500  -2.368  -0.756  -0.294  -0.100
0   -3    0   22    0  -46    0   34    0  -10    0    1   | -7.333  -2.091  -0.739  -0.294  -0.100
0   -2    0   20    0  -45    0   34    0  -10    0    1   |-10.000  -2.250  -0.756  -0.294  -0.100
0   -4    0   24    0  -46    0   34    0  -10    0    1   | -6.000  -1.917  -0.739  -0.294  -0.100
0   -3    0   23    0  -46    0   34    0  -10    0    1   | -7.667  -2.000  -0.739  -0.294  -0.100
0   -2    0   22    0  -46    0   34    0  -10    0    1   |-11.000  -2.091  -0.739  -0.294  -0.100
0   -3    0   24    0  -47    0   34    0  -10    0    1   | -8.000  -1.958  -0.723  -0.294  -0.100
0   -4    0   25    0  -47    0   34    0  -10    0    1   | -6.250  -1.880  -0.723  -0.294  -0.100
0   -5    0   31    0  -52    0   35    0  -10    0    1   | -6.200  -1.677  -0.673  -0.286  -0.100
0   -6    0   31    0  -52    0   35    0  -10    0    1   | -5.167  -1.677  -0.673  -0.286  -0.100
0   -6    0   32    0  -52    0   35    0  -10    0    1   | -5.333  -1.625  -0.673  -0.286  -0.100
0   -2    0   25    0  -50    0   35    0  -10    0    1   |-12.500  -2.000  -0.700  -0.286  -0.100
0   -3    0   28    0  -51    0   35    0  -10    0    1   | -9.333  -1.821  -0.686  -0.286  -0.100
0   -4    0   28    0  -51    0   35    0  -10    0    1   | -7.000  -1.821  -0.686  -0.286  -0.100
0   -5    0   29    0  -51    0   35    0  -10    0    1   | -5.800  -1.759  -0.686  -0.286  -0.100
